labels,notes,notes_len
1,49 49 56 54 54 54 46 46 51 49 37 44 46 49 46 49 51 53 51 49 46 42 39 42 49 42 44 42 42,29
1,37 39 44 42 44 42 44 47 49 47 47 47 44 49 47 45 47 45 44 42 44 45 44 42 37 44 42 40 40 40 40 39 39 39 39 39 37 39,38
1,32 30 28 30 28 25 25 30 35 32 32 30 28 25 35 35 32 30 32 30 28 30 28 25,24
1,45 43 45 47 43 48 47 40 38 40 38 40 43 38 35 45 43 45 47 47 40 43 45 47 43 43 42 43,28
1,41 41 43 46 48 48 48 48 48 48 50 48 46 46 43 43 43 43 43 43 43 46 43 41 41 38 38 36 38 36 34 31 38 36 38 36 34 31 29 31 34 43 41 38 36 36 38 34 31 31 29 31 34 43 41 38 36 36 38 34 31 43 46 50,64
1,31 33 35 33 33 31 33 31 33 35 28 28 26 28 31 30 28 38 30 26 28,21
1,34 34 34 32 34 34 32 34 39 30 32 32 30 32 32 30 32 37 30 35 35 35 34 35 34 34 32 35 34 32 34 34 32 34,34
1,33 37 40 40 42 42 40 37 42 40 37 40 37 35 35 35 33 33 28 42 44 42 40 33 37 40 40 42 45 44 42 42 40 40 47 45,36
1,46 44 46 46 44 32 44 41 39 37 46 44 46 46 44 46 44 41 44 41 32 41 41 42 42 46 44 41 44 41 34 37 41 39 34 37 37,37
1,31 31 31 29 26 31 33 34 33 31 29 31 34 34 34 33 31 38 38 31 33 34 33 31 29 31 34 36 38 41 36 34 33 31 29 31 34 33 31,39
1,37 39 37 35 32 37 39 37 35 32 35 35 32 30 32 34 32 25 25 25 30 30 28 30 32 30 32 30 32 30 32 30 25 28 27 25,36
1,36 39 44 43 44 41 39 39 37 36 39 44 43 44 39 41 39 41 48 48 48 44 46 39 44 44 44 41 43 48 43 39 41 43 43 44 39 44 44 41 44 46 48 49 46 44 46 46 44 44 48 44,52
1,45 42 42 42 35 35 38 40 40 40 40 35 38 40 42 42 45 42 42 40 42 35 35 38 40 40 40 35 38 38 37 35 45 42 42 42 35 35 38,39
1,38 40 43 47 45 43 45 47 45 38 40 43 47 45 43 45 47 45 47 50 52 52 52 50 48 50 52 50 38 40 43 43 45 47 48 47 45,37
1,48 48 48 48 50 48 46 46 43 43 43 43 43 43 43 46 43 41 41 38 38 36 38 36 34 31 38 36 38 36 34 31 29 31 34 43 41 38 36 36 38 34 31,43
1,25 37 25 32 25 37 37 37 37 37 36 25 32 25 37 25 32 25 25 27 27 27 27 27 25 29 27 25 37 25 32 25 37 37 37 37 37 36 25 32 25 25 37 37 37 37 25 32 32 32 29 27 25 27 29 27 25 25,58
1,39 46 46 46 39 37 44 44 39 42 42 39 41 39 46 46 46 51 49 46 46 39 42 42 44 41 39 46 46 46 39,31
1,40 45 45 45 48 45 45 43 40 45 40 40 45 48 55 52 50 48 45 52 40 45 45 45 48 45 45 43 40 45 45 45 48 52 52 55 50 50 48 45 52 55 52 52 52 55 57 57 55 52,50
1,40 39 37 39 40 32 33 35 37 35 33 32 30 25 28 32 30 32 33 35 37 35 33 32 30 30 32 33 39 37 35 27 30 28,34
1,43 43 44 46 48 46 51 46 44 41 44 43 39 39 41 43 44 46 41 44 43 41 43 43 43 44 46 48 50 43 43 41 39 39 48 50 51 50 48 46 48 46,42
1,45 45 45 45 43 42 38 40 42 40 40 42 43 42 42 43 42 40 38 40 35 35 37 38 37 35 42 40 45 40 40 40 42 43 42 50 49 50 49 42 50 49 50 49 40,45
1,36 38 33 31 33 33 31 33 29 24 26 36 33 33 36 31 29 26 38 38 36 38 33 38 38 36 38 36 31 33 31 29 31 29 31 31 29 31 31 33 31 31 29 31 31 33 38 38,48
1,30 32 33 25 33 32 30 28 30 28 30 25 30 32 33 25 33 32 30 28 30 33 32 28 30 30 32 33 25 33 32 30 28 30 28 30 25 30 32 33 35 37 32 30 28 30 33 32 28 30,50
1,39 44 51 51 39 44 51 51 52 49 47 46 47 49 42 46 49 52 51 51 49 49 47 46 44 47 44,27
1,28 28 28 28 28 30 28 33 33 33 33 33 35 37 35 33 37 37 42 40 37 35 35 35 37 35 33 35 28 28 28 28 28 30 28 33 33 33 33 33 35 37 35 33 37 37 42 40 37 35 35 35 33 30 28 33 35 35,58
1,29 31 29 27 31 34 34 31 29 27 27 39 39 36 34 27 29 31 36 34 34 31 29 27 29 31 34 34 31 29 27 27 39 39 41 36 39 36 34 39 31 29 29 31 29 27,46
1,36 43 43 41 43 41 34 38 36 39 39 39 36 41 39 41 43 43 48 48 46 48 43 36 39 41 41 41 43 46 34 39 38 36 36,35
1,46 47 49 51 46 47 46 44 42 42 44 46 51 49 51 42 46 44 42 44 46 51 49 51 46 42 39 39 49 46 51 49 49 46 44 46 47 49 51 46 47 46 44 42 42 44 46 51 49 51 42 46 44 42 44 46 51 49 49 46 42 39 51 49 46 49 44 42 39 42,70
1,33 35 33 35 37 40 37 35 37 35 33 37 40 37 35 37 35 33 30 28 30 33 30 33 37,25
1,44 44 46 49 48 46 44 46 44 46 46 37 39 41 39 41 44 46 44 41 39 44 46 34 32 34 37,27
1,40 42 44 47 44 42 40 42 44 49 44 42 40 42 44 51 51 47 49 49 47 49 47 49 52 49 44 47 35 37 40 40 40 42 44 44 47 49 49 51 49 47 44 44 42 42 40 37 35 37 40 39 37 35 37,55
1,43 43 41 40 41 43 45 43 41 40 40 43 40 38 38 38 43 45 43 38 43 41 40 43 43 41 40 43 45 43 41 41 40 41 43 45 43 41 40 40 43 40 38 38 38 38 40 41 40 38 36 35 33 31 38 36,56
1,46 41 43 44 46 36 48 48 48 46 41 41 44 43 41 39 36 48 50 51 51 50 48 46 43 41 46 39 44 43 44 43 41 41 41 39 39,37
1,33 31 29 28 29 26 28 29 29 31 29 26 26 31 31 26 31 26 31 34 33 31 38 38 31 31 29 28 33 33 28 28 26 26 28 29 28 29 31 31 28 26 33 38 40,45
1,41 43 44 44 44 43 44 41 39 49 48 46 46 44 41 43 44 44 44 43 46 44 39 41 41 39 48 46 48 51 55 56,32
1,42 42 42 40 37 45 42 42 37 40 42 40 42 37 40 37 37 37 45 42 40 37 35 35 37 33 30 35 35 35 37 33 32 30 42 42 42 40 37 45 42 42 37 40 42 40 37 40 37 37 37 45,52
1,49 49 49 49 51 49 49 49 49 48 49 48 49 49 49 49 49 51 49 49 49 49 48 49 48 49 49 49 49 49 51 49 49 49 49 48 49 48 49 49 49 49 49 51 49 49 49 49 48 44 46 48 49 49 49 44 46 46 44 42 41 41 41 41 39 44 46 48 49 49 49 44 46 46 46 49 49 49 49 51 51 44 46 48 49 48 49 53 58 56 54 53 53 51 46 48 49 49 51 49 49 48 49 51 49 48 49 48 44 46 48 49 49 49,114
1,47 47 47 47 45 42 47 45 45 45 42 47 45 47 47 47 47 45 42 47 45 42 45 42 45 47 47 47 49 49 45 50 49 47 42 40 38 40 40 38 40 33 47 47 42 47 45 47 45 45 35 35 33 35 38,55
1,46 45 46 45 41 38 38 38 36 38 46 45 46 45 41 38 38 38 36 38 41 41 43 41 41 41 43 41 34 41 38 36 46 45 46 45 41 38 38 38 36 38 46 45 46 45 41 38 38 36 38 41 43 41 41 41 43 41 38 41 36 34 46 45 46 45,66
1,34 36 34 39 41 43 46 48 48 46 43 41 39 41 43 43 43 41 43 41 39 36 34 36 39,25
1,46 46 46 46 46 48 46 43 41 39 41 39 36 39 34 39 36 34 39 36 34 39 41 43 41 39 41 46 46 46 46 46 48 46 43 46 48 51 48 46 48 41,42
1,36 36 39 38 39 38 36 34 34 34 39 36 36 39 38 39 38 36 34 36 36 39 38 39 38 36 35 35 41 39 36 38 39 39 39 38 39 38 39 41 34 39 41 43 39 41 43 44 46 41 34 38 39 41 39 31 36 38 39 41 43 38 39 38 36 34 39 38 36 38 39 41 39 41 43 44 43 41 39 36 38 39 39 39 38 39 41 43 41 34 39,91
1,26 28 33 33 33 31 33 31 33 33 33 35 33 31 28 31 26 28 33 33 31 33 31 33 33 33 35 33 31 28 35 35 38 40 40 40 40 40 40 43 43 40 40 38 40,45
1,42 44 37 42 44 40 42 44 42 40 35 42 32 35 42 44 44 40 37 40 42 44 42 40 37 40 42 44 47 44 42 40,32
1,42 42 42 42 42 42 37 41 42 42 39 42 39 46 46 42 44 46 46 51,20
1,37 39 37 37 37 35 37 35 32 32 32 44 44 44 44 44 39 44 42 39 42 39 47 46 44 42 39 39 42 39 44 44 42 35 37 39 37 37 37 35 37 35 35 32 44 46 47 47 49 46 42 39 44,53
1,47 50 50 50 47 45 47 47 43 45 43 40 35 38 40 38 40 43 45 47 45 45 45 47 43 40 43,27
1,49 49 49 48 48 48 48 48 48 46 46 46 46 46 46 48 48 48 39 39 39 48 48 48 46 46 46 46 46 46 44 44 44 44 44 44 46 46 46 39 39 39 48 48 48 46 46 46 46 46 46 44 44 44 46 46 46 44 44 44 44 44 44 46 46 46 44 44 44 46 46 46 44 44 44 46 46 46 48 48 48 48 48 48 48 48 48 46 46 46 46 46 46 44 44 44 46 46 46 44 44 44 44 44 44 44 44 44 43 43 43 43 43 43 39 39 39 46 46 46 48 48 48 48 48 48 48 48 48 46 46 46 46 46 46 44 44 44 46 46 46 44 44 44 44 44 44 41 41 41 39 39 39 48 48 48 46 46 46 44 44 44 43 43 43 44 44 44,168
1,41 50 50 52 50 48 45 43 45 45 45 43 45 49 49 49 49 49 50 52 49 50 45 43 45 50 50 52 50 48 45 44 45 45 43 45 40 39 40 39 40 40 45 38 37 38,46
1,32 44 42 40 40 32 35 44 42 40 37 42 44 42 44 35 32 35 37 39 37 42 42 42 44 40 42 37 35 47 44 42 44 47 37 35 37 40 42 44 39 37 35 37 35 39 37,47
1,35 37 39 39 39 37 37 35 37 39 40 39 37 39 35 37 37 35 37 39 39 39 37 37 35 39 40 42 40 39 37 39 35 39 37,35
1,47 44 42 40 42 35 35 47 47 45 42 42 45 40 38 40 42,17
1,38 40 43 45 47 42 42 40 38 40 43 45 47 50 52 43 45 47 48 47 47 50 52 50 52 40 47 45 43 45 45 47 38 40 42 45 47 45 40 43,40
1,37 41 41 41 39 37 39 44 37 41 41 42 41 44 37 37 42 42 42 41 37 44 41 41 49 44 42 42 37 37 36 37 37 39 41,35
1,40 38 40 43 40 38 43 45 47 45 43 40 43 40 38 40 43 45 47 45 43 45 40 38 40 43 40 38 43 45 47 45 43 40 43 40 38 40 43 45 47 45 43 43 47 50 50 47 50 52 55 52 47 50,54
1,46 46 44 46 41 41 44 46 44 44 44 46 44 46 46 44 44 46 44 41 39 37 39 46 46 44 46 44 41 44 46 44 41 39 37 37 37 39 41 39 37 41 44 46 44 44 46 46 44 32,50
1,41 38 36 38 31 31 33 34 36 38 36 38 43 41 38 36 38 41 38 36 38 41 38 36 38 31 31 33 34 36 38 36 38 43 41 34 31 34,38
1,36 36 35 33 36 35 31 33 40 38 36 35 38 38 35 36 36 40 38 36 35 33 31 35 31 33,26
1,41 41 43 45 40 40 38 36 38 41 41 43 45 40 38 33 40 38 36 38 41 43 36 45 45 43 45 41 38 41 43 45 43 41 43 45 48,37
1,32 41 39 41 39 37 32 32 32 41 44 44 41 46 44 41 39 39 37 37 34 39 39 37 39 39 39 41 39 34 32 46 44 44 44 44 41 46 44 37 39 41 44 41 39 41,46
1,40 42 44 42 40 35 42 32 35 42 44 44 40 37 40 42 44 42 40 37 40 42 44 47 44 42 40,27
1,28 31 33 31 26 28 26 24 24 26 28 36 35 33 28 31 33 36 38 36 31 33 31 28 26 28 31 33 28 26 28 24 38 40 38 36,36
1,42 42 43 42 40 45 45 50 50 50 52 50 49 45 45 47 47 47 49 47 45 38 38 35 43 43 43 45 42 40 38 40 42 42 42 43 42 40 45 45 50 50 52 50 49 45 45 38 47 38 45 42 43 42 40 38 35 38 38,59
1,35 33 32 30 35 35 33 32 30 35 35 35 37 37 37 35 32 32 37 37 37 35 32 32 32 32 33 33 33 35 33 32 30 30 34 34 34 34 30 30 32 35 35 35 34 32 30 28 30 35 34 32 30 32 35 30 32 30 27 30 27 25 27 27 25 23,66
1,40 40 42 43 43 43 40 47 45 43 45 38 38 40 42 42 42 38 48 47 45 47 45 45 47 48 48 48 45 47 45 45 43 40 40 40 38 40 40 40,40
1,41 39 37 44 41 39 37 37 37 37 41 39 37 44 41 39 37 37 37 32 41 39 37 44 41 39 37 46 46 44 44 46 44 41 32 41 44 46 46 46 44 44 41 41 44 44 49 49 46,49
1,38 35 47 45 45 33 38 38 38 45 42 42 42 42 42 45 47 49 47 45 38 38 38 38 45 42 35 38 38 35 47 45 45 33 38 38 42 40 38 38,40
1,42 42 42 44 42 49 51 51 51 51 51 51 49 49 46 49 46 44 49 46 51 49 46 42 44 51 49 46 49 44 44 42 39 42,34
1,42 37 37 37 37 37 34 39 37 37 37 37 37 34 32 42 37 37 37 37 37 34 39 37 37 37 37 37 37 46 44 42 39 39 41 42 44 46 44 42 42 47 47 46 44 42 51 49 37 44 46,51
1,33 38 38 38 38 38 33 42 40 42 40 38 38 30 33 42 42 42 35 42 40 38 35 38 35 42 35 38 42 40 33 33 38 38 38 38 38 35 42 40 47 45 45 38 45 42 42 47 47 45 47 47 45 45 38 42 42 45 47 47 47 47 47 47 45,65
1,34 34 34 39 41 41 39 37 34 39 39 37 39 41 44 41 44 46 41 37 39 41 41 46 41 39 37 29 32 34 32 34 39 41 37 34 34 34,38
1,49 40 42 45 47 45 45 42 45 47 45 47 49 52 42 40 42 47 42 40 45 45 47 49 52 57 54 52 49 47 49 49 49 40 42 45,36
1,45 48 45 43 41 43 45 40 38 36 41 43 45 48 50 45 41 43 43 43 41 43 45 48 50 48 45 48 45 48 50 50 50 45 43 45 43 41,38
1,42 42 42 39 37 37 35 37 35 37 39 39 34 35 37 39 37 39 42 44 42 42 39 42 44 44 42 39 42 39 37 37 37 35 39 37 35 32 35,39
1,42 44 46 46 46 44 44 46 44 44 42 44 42 41 37 39 39 39 37 39 34 42 44 46 46 46 44 44 46 44 44 42 44 42 41 37 39 39 41 39 37 39,42
1,46 44 44 36 41 43 41 39 39 41 44 41 41 39 36 39 39 36 34 34 36 39 39 36 36 39 34 32 29 29 36 34 36 39 36 34 29 32,38
1,42 47 47 47 42 44 42 44 45 44 42 44 42 40 42 44 45 44 42 45 44 44 44 44 44 42 40 39 37 44 42 39 35 37 44 42 39 35 37 35 32 37 40 39 37,45
1,32 37 35 34 32 30 32 34 35 34 32 28 30 32 25 30 30 30 30 28 30 32 37 37 34 32 34 30 32 28 30 23 25,33
1,40 42 44 47 47 47 47 47 47 44 49 47 49 51 52 52 52 52 52 44 42 44 44 47 49 49 49 49 49 49 52 49 47 44 42 42 42 40 37 40 40 52 51 49,44
1,32 35 37 39 39 37 35 32 35 32 35 32 39 39 37 32 35 37 39 39 39 37 35 30 32 42 42 42 35 39 37,31
1,36 35 36 35 36 36 38 40 38 36 35 36 35 33 31 33 31 33 33 35 36 35 30 35 35 36 35 36 35 36 36 38 40 38 38 36 35 38 43 42 40 40 40 40 40 40 42 43 40 42 43 42 35 47 45 43,56
1,40 40 37 38 40 42 40 42 45 45 40 40 40 40 37 40 38 37 35 38 35 40 40 37 38 40 42 45 47 49 40 45 42 40 40 40 49 40 40 40,40
1,43 45 47 47 47 43 42 40 47 45 45 45 45 42 40 38 40 42 43 43 43 43 42 40 38 38 40 42 42 42 42 42 43 45 43 45 47 47 47 43 42 40 47 45 45 45 42 45 47 45 43 42 43 38 42 40 37 38,58
1,41 34 41 39 37 39 41 34 34 37 34 34 37 39 39 39 39 32 32 29 34 34 36 36 37 39 41 34 41 39 37 39 41 34 34 37 34 34 37 39 39 39 39 39 37 37 37 39 41 41 37 34,52
1,28 31 35 35 38 35 33 31 28 31 33 35 33 33 35 38 38 35 33 35 33 31 33 31 28 26 26 35 38 35 33 35 31 31 31 28 26 35 35 38 40 38 40 38 33 35 38 40 38 35 38 40 40 38 35 33 35 31 33 35 35 43 40 38 40 43 40,67
1,31 31 31 33 35 38 35 33 31 28 31 31 31 33 35 38 35 33 31 33 40 40 40 40 38 40 43 40 40 38 38 35 33 31 33 33 33 33 35 36 43 40 38 40 38 47 47 47 47 47 45 43 45 43 40,55
1,43 41 39 38 36 38 39 38 38 39 41 43 46 45 41 38 38 38 45 43 36 38 39 43 41 39 38 36 38 38 38 39 41 43 39 38 36 41 41 41 45 43 36 38 39 43 41 39 38 36 34,51
1,35 39 44 42 39 37 39 37 35 32 32 34 35 32 35 37 39 30 32 32 35 39 39 37 35 34 34 34 30 30 34 37 30 34 37 39 40 39 37 39 32 35 39 44 42 39 37 39 37 35 32 32 34 35 34 35 37 39 30 32 39 39 42 44 42 44 46 44 46 47 46 42 44 44 46 47 46 42 37 39 42 39 39 39 42 44 42 44 46 44 46 47 46 47 51 44 42 44 51 44 42 44 47 44,104
1,35 35 47 44 42 44 47 47 52 51 47 42 44 42 44 42 44 40 40 49 47 49 40 47 45 47 45 44 45 45 44 45 45 44 45 44 42 35 35 47 44 42 44 47 47 52 51 47 42 44 42 44 42 44 40 40 49 47 49 40 47 45 47 37 45 44 45 45 44 45 45 44 45,73
1,49 48 46 41 44 46 46 44 44 39 44 41 41 39 37 34 34 34 46 46 44 46 46 46 46 44 41 39 49 48 46 41,32
1,29 31 38 36 34 36 31 29 34 33 31 31 29 22 29 26 26 29 31 34 41 38 36 34 36 34 36 38 38 36 34 33 36 34 34 33 31,37
1,36 31 33 31 33 36 38 36 38 36 45 36 38 36 38 36 45 45 46 45 43 41 41 38 41 43 41 36 43 41,30
1,44 42 44 42 40 42 42 44 37 44 42 44 42 47 42 44 47 44 44 47 49 47 49 42 44 47 44 37 44 42 44 47 44 42 42 44 37 46 51 51 49 46 44 46 49,45
1,34 35 37 34 35 37 35 34 32 34 30 32 34 32 30 29 30 30 30 37 30 30 35 34 35 34 35 37 34 32 34 35 37 34 35 37 35 34 32 34 30 32 34 32 30 29 30 30 30 37 30,51
1,35 37 40 45 44 42 40 40 35 33 35 35 37 37 45 44 42 40 40 35 33 35 35 37 33 45 44 42 40 40 35 33 35 35 37 37 28 38 37 33 33 35 33,43
1,36 39 41 41 41 39 41 39 32 34 36 41 41 41 44 46 46 41 41 41 44 36 34 34 34 36 39 39 36 34 34 34 36 29 34 34 34 36 39 39 39 43 43 39 41,45
1,44 44 44 44 44 42 40 42 44 42 40 40 42 44 42 42 35 37 40 37 37 40 40 40 37 40 42 42 40 42 44 42 42 42 42 40 42 44 42 37 39 39 39 35 37 44 44 52 51 49 47 49 51 52 51 49 47 49 47 44,60
1,40 40 40 40 38 36 40 38 38 38 40 38 36 33 31 31 31 33 35 35 33 31 33 40 40 40 40 38 36 40 38 38 38 40 38 36 33 31 31 31 33 35 35 36 35 35 35 36 38 40 43 43 40 43 40 40 41 40 38 38 40 38 36 33 36 38 40 40 41 40 40 38 36 38 40 43 43 40 45 45 43 40 40 41 40 38 38 38 40 38 36 33 35 36 35 31 33,97
1,48 48 51 53 50 48 51 48 53 53 50 48 46 41 43 41 43 46 48 48 43 44 43 41 39 41 43 46 43 46 48 48 51 53 50 48 51 48 53 53 50 48 48 46 41 43 41 43 46 48 48 43 44 43 41 39 41 43 46 43 46 41 43 38 36 34 36,67
1,32 39 44 43 41 41 44 43 41 43 39 44 44 36 36 39 37 37 41 39 39 37 39 39 44 43 41 41 44 43 41 43 39 44 44 44 36 36 39 37 37 36 32 34 32,45
1,27 27 29 32 29 32 27 27 35 34 28 27 27 27 29 32 29 32 27 27 35 35 34 34 32 32 34 36 27 27 29 32 29 32,34
1,45 44 42 37 42 44 45 45 42 47 49 42 49 47 49 47 49 45 47 45 47 45 44 42 37 42 44 45 45 47 52 49 42 45 47 49 47 49 40 42 42,41
1,43 45 43 42 40 40 42 38 40 40 42 43 45 45 47 47 45 45 47 40 40 40 42 38 40 40 42 40 38 35 43 45 43 42 40 40 42 38 40 40 42 43 45 45 47 47 45 45 47 40 40 40 42 38 40 40 38 40 47 47 45 45 43 43 42 42 45 45 43 43 42 42 43 47,74
1,42 46 41 41 34 44 42 41 39 42 44 46 46 49 44 42 44 44 46 39 39 44 44 44 46 42 44 49 44 46 46 49 51 51 49 44 42 44 49 46 39 41 42 41 42 46 41 41 34 44 42 41 39,53
1,29 34 36 38 41 39 38 36 38 38 39 38 34 34 38 41 46 48 45 43 41 36 38 34 38 41 46,27
1,48 48 46 48 46 43 41 46 51 50 46 41 43 43 43 41 43 46 46 43 43 46 51 50 48 46 43 41 43 43 41 43 46 41 43 41 39 39 36 39 48 46 43 41 39,45
1,34 29 34 38 36 34 33 33 31 36 36 36 39 38 36 34 34 33 31 29 38 38 38 41 39 38 38 37 36 34 34 34 33 29 31 34 31 38 39 41 43 46 45 41 38 38 38 45,48
1,43 34 44 43 41 39 38 38 46 39 31 41 39 38 36 38 48 46 39 48 44 43 41 43 44 46 43 39 36 44 43 44 43 39 38 41 39,37
1,33 36 33 38 41 40 36 38 45 45 45 43 41 38 43 46 46 45 46 38 38 43 41 45 40 40 40 41 40 38 45 33 36 33 38 41 40 36 38 45 45 45 43 41 38 43,46
1,36 41 43 41 41 41 43 41 41 41 43 45 50 52 53 50 50 48 48 45 41 43 36 41,24
1,35 37 38 38 38 42 37 35 33 35 35 35 38 33 35 37 38 38 38 42 40 37 38 37 35 35 37 38 38 38 42 37 35 33 35 35 35 38 33 35 37 38 38 38 42 40 37 37 35 30,50
1,33 38 40 43 42 42 38 43 42 40 38 40 40 38 42 42 43 42 40 38 43 42 40 38 38 38 40 42 40 38 40 43 42 42 38 43 42 40 38 40 40 38 42 33 38 40 43 42 40 38 43 42 40 38 38 38 40 42 40 38 38,61
1,41 41 41 39 36 36 39 41 43 39 34 36 29 34 34 32 32 34 36 36 34 32 27 29,24
1,46 44 41 39 37 39 46 46 46 48 49 48 48 49 51 48 46 44 39 39 39 46 44 46 46 46 49 48 48 48 49 51 49,33
1,36 39 41 44 44 44 44 44 44 44 44 46 44 43 41 39 41 39 36 36 36 39 41 44 44 44 44 46 44 48 48 48 46 44 43 43 44 43 41 39 39 39 41 44 44 44 46 44 44 44 43 41 39 39 41 39 48 48 46 48 46 44 46 44 46 46 44 46 41 41 48 46,72
1,31 29 31 33 34 36 38 34 36 36 36 34 36 41 41 38 41 38 38 41 31 31 29,23
1,44 46 44 42 39 42 42 39 42 42 44 42 39 37 37 39 37 35 37 32 35 35 37 32 35 35 35 35 35 35 35 42 44 37 39 37 44 46 44 39 44 39 42 39 39 42 39 44 39 37,50
1,50 47 49 49 50 49 47 47 47 45 42 50 49 47 47 47 54 54 54 54 52 52 52 52 54 52 50 47 47 49 50 50 50 50 50 52 50 49 50 49 47 47 47 45 42 50 49 47 47 47 54 54 54 54 52 52 52 52 54 52 50 47 47 49 50 50 50 50 50 52 49 49 50 49 47,75
1,33 33 36 33 36 33 31 33 36 33 31 33 36 36 31 33 24 26 29 26 29 26 24 26 29 31 29 31 29 26 29 31 31 33 36 33 36 33 31 33,40
1,39 44 46 48 46 44 48 46 43 39 36 41 43 44 43 41 44 43 36 39 41 39 39 37 39 44 46 51 48 46 44 41 43 44,34
1,40 40 40 42 42 42 44 42 40 40 40 42 42 42 37 39 40 40 40 40 42 42 42 44 42 44 39 39 37 37 37 35 37 37 37 39 39 37 39 39,40
1,39 42 44 42 44 39 37 42 39 42 37 35 39 37 39 32 37 35 37 42 39 39 42 44 42 44 39 37 42 39 42 37 35 32 35 39 37 39 32 37 35 37 34 32,44
1,44 35 37 39 44 42 32 35 35 44 42 35 35 39 39 42 37 39 37 35 37 39 47 44 35 37 39 44 42 32 35 35 44 42 35 35 39 39 42 37 39 42 30 32 35,45
1,39 37 39 37 39 37 35 32 35 37 39 37 35 32 35 30 39 37 39 37 39 37 35 32 35 37 39 37 35 32 35 37 39 37 39,35
1,32 32 29 27 29 32 32 32 32 29 27 29 34 34 36 32 29 36 32 29 34 32 29 37 37 32 29 32 34 34 27 31 29 32 36 34 36 34 36 32 29 37,42
1,37 37 37 37 37 37 37 35 33 35 30 33 35 33 33 33 33 33 30 33 30 37 37 42 42 42 37 40 37 42 37 35 30 30 30 33 32 30 33 30 30 30 33 30 33 33 30 30 32 33 33 33 33,53
1,30 33 38 35 33 30 33 35 38 33 38 42 40 38 40 38 35 38 33 30 33 35 33 35 38 40 33 35 30 38 35 33 30 28 26 30 28 28 30 33 35 38,42
1,33 35 31 33 33 35 36 40 35 33 35 36 33 31 29 36 35 33 31 26 28 33 35 36 40 35 33 35 36 38 40 38 33 35 31 33,36
1,42 44 46 44 46 44 34 37 39 44 42 44 42 34 34 41 39 37 30 32 34 37 37 37 34 39 42 41 39 37 39 42 42 46 44 42 39 42,38
1,35 35 35 35 39 42 39 37 35 39 37 35 35 35 35 35 35 39 42 39 35 37 37 35 32 35 35 40 40 40,30
1,35 38 40 43 42 42 42 40 40 38 38 35 35 38 40 43 43 45 47 45 43 42 43 47 45 45 43 42 43 42 40 38 38 35 35 38 40 43 45 42 43 42 40 43 45 47 52 50 50 47,50
1,42 42 39 44 37 37 46 46 46 46 46 42 44 46 44 46 44 42 42 42 42 49 49 37 37 39 42 42 39 37 37 37 39 42 42 39 44 42 41 42,40
1,29 29 34 33 34 34 29 29 34 33 29 26 26 29 29 22 24 22 22 22 24 26 24 22 26 24 29 29 34 33 34 34 34 36 34 38 41 38 36 34 41 38 34 36 34 29 34 34 38 34,50
1,36 36 39 36 34 29 32 32 34 36 32 31 31 34 27 24 27 29 29 29 36 36 34 36 29 29 32 34 36 34 31 31 34 27 24 27 29 29 29,39
1,29 31 33 36 33 31 29 24 26 29 31 33 33 36 33 31 31 29 31 33 31 29 31 29 26 26 24 33 36 38 36 33 26 33 31 31 29 26 26 24 26 26,42
1,47 47 47 47 47 47 54 54 52 52 50 50 52 52 54 54 57 57 54 54 54 54 52 52 50 50 54 54 52 52 47 47 50 50 47 47,36
1,32 25 28 30 28 30 32 30 28 30 32 32 35 37 40 37 35 37 35 25 32 35 30 32 25 32 30 28 30 32 30 28 35 32 32 35 37 37 35 32 28 32 30 30 28 30 28 25,48
1,32 36 34 37 37 36 34 39 43 44 44 48 43 41 39 39 41 44 44,19
1,37 39 40 40 40 39 37 40 39 39 35 35 37 39 40 40 40 40 40 40 44 44 44 42 37 39 40 40 40 39 37 40 39 39 39 35 35 37 39 40 44 42 40 42 40 37 37,47
1,42 41 42 41 42 34 42 41 37 39 37 39 30 39 39 37 42 41 42 34 46 44 41 39 41 42 41 39 37 39,30
1,25 23 25 27 27 25 23 27 27 25 27 25 27 27 23 30 32 32 30 30 32 32 30 30 25 30 27 23 23 27 25 27 22 27 25 23 30 32 18 30 27 25 25,43
1,34 37 39 34 30 32 30 32 37 34 32 34 32 34 32 30 27 25 30 34 32 30 27 25 30 34,26
1,42 40 42 45 47 45 42 40 38 40 42 40 42 40 42 40 38 35 38 35 33 33 35 38 38 40 42 45 45 42 45 47 47 45 42 40 42 40 42 47 45 42 40 38,44
1,39 39 42 44 42 44 46 44 46 47 46 42 44 44 46 47 46 42 37 39 42 39 39 39 42 44 42 44 46 44 46 47 46 47 51 44 42 44 51 44 42 44 47 44 39 39 42 44 42 44 46 44 46 47 46 42 44 44 46 47 46 42 37 39 42 39 39 39 42 44 42 44 46 44 46 47 46 47 51 44 42 44 51 44 42 44 47 44,88
1,39 41 44 44 41 39 37 39 41 37 39 41 49 49 51 49 49 48 46 44 46 46 44 37 39 41 44 44 41 39 37 39 37 37 39 41 44 37 37 36 34 36 37,43
1,28 23 30 23 31 30 28 26 23 21 31 30 28 26 21 23 23 28,18
1,35 32 35 37 35 32 35 37 37 40 37 35 32 30 32 30 28 30 32 37 32 30 28 30 32 39 37 39 40 40 37 40 40 37 37 35 40 39 37 35 35 32 35 32 37 35 32 35 37 37 40 37 35 32 30 32 30 28 30 32 37 32 30 28 30 32 39 37 39 40 40 40 37 42 40 37 44 37 40,79
